duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label,attack_type,bytes_ratio,total_bytes,error_ratio,service_similarity,bytes_per_second,login_risk,conn_density
4.79,1546.0,1035.0,0,0,0,0,1,1,0.0,1,19.0,0.043,0.004,0.881,0.089,139,68,0,normal,0.669,2581.0,0.0235,0.792,538.7184,2.0,0.0071
2.43,2247.0,900.0,0,0,0,1,0,1,0.0,20,27.0,0.048,0.049,0.841,0.08,137,252,0,normal,0.4004,3147.0,0.0485,0.761,1294.529,0.0,0.1449
3.3,2674.0,1055.0,0,0,0,2,0,1,0.0,14,22.0,0.026,0.032,0.868,0.018,178,247,0,normal,0.3944,3729.0,0.029,0.85,1129.6577,0.0,0.0782
2.63,1333.0,1242.0,0,0,0,1,0,1,0.0,2,46.0,0.013,0.036,0.903,0.042,225,113,0,normal,0.931,2575.0,0.0245,0.861,978.7153,0.0,0.0088
5.11,1423.0,764.0,0,0,0,2,0,1,0.0,19,38.0,0.046,0.045,0.928,0.018,226,209,0,normal,0.5365,2187.0,0.0455,0.91,427.9006,0.0,0.0837
13.58,2228.0,854.0,0,0,0,3,0,1,0.0,36,1.0,0.045,0.034,0.984,0.083,102,105,0,normal,0.3831,3082.0,0.0395,0.901,226.9347,0.0,0.3495
1.84,1124.0,1085.0,0,0,0,1,0,1,0.0,43,46.0,0.01,0.036,0.907,0.009,151,128,0,normal,0.9644,2209.0,0.023,0.898,1199.8914,0.0,0.2829
0.42,465.0,357.0,0,0,0,8,14,0,0.0,42,5.0,0.155,0.639,0.554,0.11,29,10,1,brute_force,0.7661,822.0,0.397,0.444,1952.4941,28.0,1.4
57.74,1310.0,5753.0,0,0,0,12,0,1,8.0,3,7.0,0.06,0.038,0.736,0.09,16,17,1,r2l_exfiltration,4.3883,7063.0,0.049,0.646,122.3221,8.0,0.1765
7.49,1562.0,1131.0,0,0,0,2,0,1,0.0,32,16.0,0.028,0.025,0.962,0.009,146,252,0,normal,0.7236,2693.0,0.0265,0.953,359.4981,0.0,0.2177
4.6,1344.0,1864.0,0,0,0,3,0,1,0.0,10,4.0,0.004,0.027,0.838,0.03,200,110,0,normal,1.3859,3208.0,0.0155,0.808,697.2397,0.0,0.0498
0.82,1354.0,965.0,0,0,0,0,0,1,0.0,11,7.0,0.013,0.048,0.962,0.016,108,165,0,normal,0.7122,2319.0,0.0305,0.946,2824.6041,0.0,0.1009
1.45,1834.0,930.0,0,0,0,3,0,1,0.0,32,32.0,0.047,0.033,0.806,0.02,252,235,0,normal,0.5068,2764.0,0.04,0.786,1904.8932,0.0,0.1265
4.01,1152.0,649.0,0,0,0,3,0,1,0.0,29,3.0,0.026,0.036,0.992,0.064,240,58,0,normal,0.5629,1801.0,0.031,0.928,449.0152,0.0,0.1203
1.68,1586.0,1040.0,0,0,0,4,0,1,0.0,20,36.0,0.006,0.029,0.815,0.015,141,211,0,normal,0.6553,2626.0,0.0175,0.8,1562.1654,0.0,0.1408
7.88,1608.0,1413.0,0,0,0,3,0,1,0.0,18,37.0,0.036,0.046,0.875,0.022,117,240,0,normal,0.8782,3021.0,0.041,0.853,383.327,0.0,0.1525
3.86,923.0,857.0,0,0,0,2,0,1,0.0,11,15.0,0.029,0.022,0.801,0.043,190,209,0,normal,0.9275,1780.0,0.0255,0.758,461.0205,0.0,0.0576
5.45,1644.0,1927.0,0,0,0,3,0,1,0.0,17,7.0,0.039,0.001,0.989,0.037,174,252,0,normal,1.1714,3571.0,0.02,0.952,655.1092,0.0,0.0971
2.33,1316.0,1253.0,0,0,0,1,0,1,0.0,20,22.0,0.032,0.004,0.85,0.014,190,135,0,normal,0.9514,2569.0,0.018,0.836,1102.1021,0.0,0.1047
1.37,1499.0,859.0,0,0,0,4,0,1,0.0,40,23.0,0.047,0.012,0.932,0.023,225,206,0,normal,0.5727,2358.0,0.0295,0.909,1719.9125,0.0,0.177
0.96,1428.0,1143.0,0,0,0,0,0,1,0.0,6,22.0,0.046,0.045,0.951,0.03,150,207,0,normal,0.7999,2571.0,0.0455,0.921,2675.3382,0.0,0.0397
13.99,1397.0,1418.0,0,0,0,3,0,1,0.0,29,4.0,0.016,0.045,0.963,0.009,133,145,0,normal,1.0143,2815.0,0.0305,0.954,201.2008,0.0,0.2164
5.9,1152.0,515.0,0,0,0,4,0,1,0.0,41,10.0,0.02,0.004,0.985,0.079,109,122,0,normal,0.4467,1667.0,0.012,0.906,282.4945,0.0,0.3727
5.6,1954.0,1731.0,0,0,0,0,0,1,0.0,10,41.0,0.032,0.025,0.808,0.021,196,213,0,normal,0.8854,3685.0,0.0285,0.787,657.9182,0.0,0.0508
5.31,1585.0,1337.0,0,0,0,4,0,1,0.0,19,20.0,0.017,0.048,0.983,0.062,252,231,0,normal,0.843,2922.0,0.0325,0.921,550.1789,0.0,0.0751
1.32,1256.0,1134.0,0,0,0,1,0,1,0.0,39,11.0,0.031,0.021,0.975,0.094,101,99,0,normal,0.9021,2390.0,0.026,0.881,1809.2354,0.0,0.3824
1.02,1405.0,659.0,0,0,0,4,0,1,0.0,47,40.0,0.03,0.046,0.957,0.066,145,94,0,normal,0.4687,2064.0,0.038,0.891,2021.5475,0.0,0.3219
5.66,947.0,1000.0,0,0,0,2,0,1,0.0,20,47.0,0.016,0.046,0.961,0.055,178,251,0,normal,1.0549,1947.0,0.031,0.906,343.9322,0.0,0.1117
3.66,1309.0,1560.0,0,0,0,0,0,1,0.0,18,6.0,0.026,0.039,0.958,0.016,106,178,0,normal,1.1908,2869.0,0.0325,0.942,783.6657,0.0,0.1682
0.22,1738.0,1575.0,0,0,0,4,0,1,0.0,24,13.0,0.02,0.039,0.876,0.064,115,193,0,normal,0.9057,3313.0,0.0295,0.812,14990.9502,0.0,0.2069
1.14,1315.0,832.0,0,0,0,1,0,1,0.0,30,5.0,0.026,0.017,0.959,0.023,244,233,0,normal,0.6322,2147.0,0.0215,0.936,1881.6827,0.0,0.1224
0.04,6598.0,0.0,0,0,0,0,0,0,0.0,394,255.0,0.843,0.084,0.997,0.033,9,6,1,dos,0.0,6598.0,0.4635,0.964,160926.8293,0.0,39.4
9.94,1281.0,902.0,0,0,0,3,0,1,0.0,41,25.0,0.028,0.035,0.876,0.03,169,132,0,normal,0.7036,2183.0,0.0315,0.846,219.5956,0.0,0.2412
7.94,989.0,1179.0,0,0,0,4,0,1,0.0,16,49.0,0.037,0.01,0.842,0.058,135,170,0,normal,1.1909,2168.0,0.0235,0.784,273.0135,0.0,0.1176
6.61,1741.0,1418.0,0,0,0,4,0,1,0.0,18,40.0,0.044,0.038,0.913,0.064,189,84,0,normal,0.814,3159.0,0.041,0.849,477.84,0.0,0.0947
0.37,455.0,387.0,0,0,0,4,16,0,2.0,85,7.0,0.156,0.623,0.714,0.277,6,9,1,brute_force,0.8487,842.0,0.3895,0.437,2269.5418,34.0,12.1429
3.54,1543.0,910.0,0,0,0,0,0,1,0.0,27,11.0,0.026,0.027,0.974,0.06,239,244,0,normal,0.5894,2453.0,0.0265,0.914,692.7422,0.0,0.1125
2.03,1527.0,1025.0,0,0,0,4,0,1,0.0,2,23.0,0.003,0.038,0.906,0.053,213,71,0,normal,0.6708,2552.0,0.0205,0.853,1256.5239,0.0,0.0093
0.16,1974.0,995.0,0,0,0,1,0,1,0.0,29,40.0,0.015,0.017,0.874,0.001,121,147,0,normal,0.5038,2969.0,0.016,0.873,18440.9938,0.0,0.2377
3.69,1513.0,1440.0,0,0,0,4,0,1,0.0,26,8.0,0.006,0.045,0.996,0.041,115,200,0,normal,0.9511,2953.0,0.0255,0.955,800.0542,0.0,0.2241
1.88,1082.0,398.0,0,0,0,4,0,1,0.0,6,14.0,0.012,0.033,0.899,0.022,114,205,0,normal,0.3675,1480.0,0.0225,0.877,786.8155,0.0,0.0522
5.66,2248.0,909.0,0,0,0,0,0,1,0.0,32,41.0,0.02,0.048,0.825,0.012,127,107,0,normal,0.4042,3157.0,0.034,0.813,557.6753,0.0,0.25
3.48,1282.0,1796.0,0,0,0,1,0,1,0.0,30,31.0,0.001,0.008,0.961,0.079,164,77,0,normal,1.3998,3078.0,0.0045,0.882,884.2287,0.0,0.1818
8.38,2010.0,1118.0,0,0,0,0,0,1,0.0,21,46.0,0.008,0.021,0.858,0.046,215,87,0,normal,0.5559,3128.0,0.0145,0.812,373.2252,0.0,0.0972
0.05,1831.0,1094.0,0,0,0,1,0,1,0.0,32,43.0,0.002,0.039,0.959,0.006,157,194,0,normal,0.5972,2925.0,0.0205,0.953,57352.9412,0.0,0.2025
1.49,1375.0,1073.0,0,0,0,4,0,1,0.0,36,42.0,0.042,0.04,0.931,0.006,230,99,0,normal,0.7798,2448.0,0.041,0.925,1641.8511,0.0,0.1558
0.16,914.0,1495.0,0,0,0,0,0,1,0.0,2,17.0,0.009,0.024,0.993,0.056,142,175,0,normal,1.6339,2409.0,0.0165,0.937,14962.7329,0.0,0.014
0.53,1541.0,861.0,0,0,0,3,0,1,0.0,40,21.0,0.03,0.006,0.832,0.098,104,164,0,normal,0.5584,2402.0,0.018,0.734,4523.5405,0.0,0.381
0.03,807.0,421.0,0,0,0,4,10,0,2.0,76,3.0,0.066,0.9580200000000004,0.824,0.025,30,11,1,brute_force,0.521,1228.0,0.512,0.799,39612.9032,22.0,2.4516
0.11,979.0,1640.0,0,0,0,0,0,1,0.0,23,18.0,0.048,0.009,0.894,0.014,179,245,0,normal,1.6735,2619.0,0.0285,0.88,23594.5946,0.0,0.1278
1.25,1593.0,1240.0,0,0,0,3,0,1,0.0,38,2.0,0.025,0.028,0.897,0.048,122,215,0,normal,0.7779,2833.0,0.0265,0.849,2264.5883,0.0,0.3089
3.01,1280.0,1076.0,0,0,0,3,0,1,0.0,13,12.0,0.029,0.021,0.886,0.088,201,216,0,normal,0.84,2356.0,0.025,0.798,782.4643,0.0,0.0644
18.93,949.0,1117.0,0,0,0,2,0,1,0.0,26,41.0,0.031,0.002,0.85,0.011,223,144,0,normal,1.1758,2066.0,0.0165,0.839,109.1332,0.0,0.1161
1.25,2336.0,1137.0,0,0,0,0,0,1,0.0,11,39.0,0.032,0.039,0.959,0.029,217,120,0,normal,0.4865,3473.0,0.0355,0.93,2776.1791,0.0,0.0505
0.09,150.99,137.0,0,0,0,0,0,0,0.0,219,13.0,0.209,0.521,0.114,0.706,130,6,1,probe,0.9014,287.99,0.365,-0.592,3164.7253,0.0,1.6718
3.79,1038.0,1959.0,0,0,0,2,0,1,0.0,29,18.0,0.048,0.015,0.955,0.041,187,61,0,normal,1.8855,2997.0,0.0315,0.914,790.5566,0.0,0.1543
0.17,1361.0,760.0,0,0,0,4,0,1,0.0,33,28.0,0.021,0.036,0.911,0.07,250,213,0,normal,0.558,2121.0,0.0285,0.841,12403.5088,0.0,0.1315
1.38,1155.0,1017.0,0,0,0,0,0,1,0.0,30,28.0,0.027,0.002,0.807,0.028,222,54,0,normal,0.8798,2172.0,0.0145,0.779,1572.7734,0.0,0.1345
0.06,281.0,88.0,0,0,0,0,0,0,0.0,115,4.0,0.057,0.709,0.054,0.787,38,16,1,probe,0.3121,369.0,0.383,-0.733,6049.1803,0.0,2.9487
0.34,1252.0,1615.0,0,0,0,1,0,1,0.0,29,22.0,0.004,0.036,0.973,0.016,126,168,0,normal,1.2889,2867.0,0.02,0.957,8407.6246,0.0,0.2283
0.59,1567.0,847.0,0,0,0,0,0,1,0.0,40,8.0,0.013,0.002,0.852,0.079,231,84,0,normal,0.5402,2414.0,0.0075,0.773,4084.6024,0.0,0.1724
0.34,892.0,728.0,0,0,0,4,0,1,0.0,39,34.0,0.018,0.041,0.921,0.01,252,67,0,normal,0.8152,1620.0,0.0295,0.911,4750.7331,0.0,0.1542
4.83,882.0,423.0,0,0,0,2,0,1,0.0,43,21.0,0.046,0.044,0.916,0.022,172,229,0,normal,0.479,1305.0,0.045,0.894,270.1304,0.0,0.2486
2.78,1255.0,786.0,0,0,0,0,0,1,0.0,43,44.0,0.021,0.017,0.914,0.052,123,53,0,normal,0.6258,2041.0,0.019,0.862,733.9087,0.0,0.3468
1.56,1921.0,1073.0,0,0,0,1,0,1,0.0,8,31.0,0.049,0.035,0.811,0.062,213,220,0,normal,0.5583,2994.0,0.042,0.749,1918.0013,0.0,0.0374
2.3,1951.0,862.0,0,0,0,2,0,1,0.0,18,2.0,0.006,0.006,0.938,0.012,117,88,0,normal,0.4416,2813.0,0.006,0.926,1222.512,0.0,0.1525
2.95,1309.0,837.0,0,0,0,3,0,1,0.0,28,46.0,0.034,0.037,0.845,0.055,213,220,0,normal,0.6389,2146.0,0.0355,0.79,727.2111,0.0,0.1308
0.94,926.0,1279.0,0,0,0,3,0,1,0.0,29,4.0,0.018,0.031,0.836,0.038,125,71,0,normal,1.3797,2205.0,0.0245,0.798,2343.2519,0.0,0.2302
0.81,1276.0,1330.0,0,0,0,2,0,1,0.0,37,47.0,0.022,0.003,0.821,0.056,216,196,0,normal,1.0415,2606.0,0.0125,0.765,3213.3169,0.0,0.1705
0.13,7847.0,0.0,1,1,0,0,0,0,0.0,249,439.0100000000002,0.896,0.069,0.952,0.019,2,2,1,dos,0.0,7847.0,0.4825,0.933,59900.7634,0.0,83.0
5.28,1428.0,1261.0,0,0,0,4,0,1,0.0,22,40.0,0.039,0.02,0.982,0.055,104,171,0,normal,0.8824,2689.0,0.0295,0.927,509.1839,0.0,0.2095
66.78,1107.0,6440.0,0,0,0,24,0,1,5.0,28,6.0,0.069,0.061,0.669,0.191,27,14,1,r2l_exfiltration,5.8123,7547.0,0.065,0.478,113.0112,5.0,1.0
14.87,1784.0,1211.0,0,0,0,0,0,1,0.0,25,33.0,0.009,0.011,0.996,0.024,191,152,0,normal,0.6784,2995.0,0.01,0.972,201.3987,0.0,0.1302
19.7,1859.0,1477.0,0,0,0,0,0,1,0.0,25,28.0,0.05,0.02,0.996,0.043,155,129,0,normal,0.7941,3336.0,0.035,0.953,169.3315,0.0,0.1603
5.98,2225.0,1464.0,0,0,0,3,0,1,0.0,31,49.0,0.005,0.008,0.845,0.008,132,109,0,normal,0.6577,3689.0,0.0065,0.837,616.7865,0.0,0.2331
8.75,861.0,495.0,0,0,0,2,0,1,0.0,35,16.0,0.036,0.038,0.854,0.085,174,118,0,normal,0.5742,1356.0,0.037,0.769,154.9537,0.0,0.2
3.7,1733.0,1570.0,0,0,0,4,0,1,0.0,34,24.0,0.003,0.029,0.928,0.023,195,207,0,normal,0.9054,3303.0,0.016,0.905,892.4615,0.0,0.1735
0.75,726.0,284.0,0,0,0,2,4,0,1.0,83,2.0,0.04,0.513,0.83,0.029,38,18,1,brute_force,0.3906,1010.0,0.2765,0.801,1344.8735,9.0,2.1282
9.04,907.0,1310.0,0,0,0,4,0,1,0.0,5,18.0,0.004,0.022,0.928,0.027,112,218,0,normal,1.4427,2217.0,0.013,0.901,245.2162,0.0,0.0442
3.13,1061.0,1605.0,0,0,0,3,0,1,0.0,38,47.0,0.005,0.041,0.817,0.079,101,221,0,normal,1.5113,2666.0,0.023,0.738,851.4851,0.0,0.3725
4.8,1674.0,1139.0,0,0,0,3,0,1,0.0,27,35.0,0.028,0.048,0.85,0.087,211,245,0,normal,0.68,2813.0,0.038,0.763,585.9196,0.0,0.1274
2.59,1102.0,1287.0,0,0,0,3,0,1,0.0,29,27.0,0.027,0.006,0.815,0.039,191,61,0,normal,1.1668,2389.0,0.0165,0.776,922.0378,0.0,0.151
1.54,1260.0,1189.0,0,0,0,4,0,1,0.0,26,9.0,0.033,0.044,0.987,0.026,196,139,0,normal,0.9429,2449.0,0.0385,0.961,1589.2278,0.0,0.132
1.22,2321.0,832.0,0,0,0,2,0,1,0.0,1,38.0,0.034,0.035,0.877,0.082,137,116,0,normal,0.3583,3153.0,0.0345,0.795,2582.3096,0.0,0.0072
2.71,1239.0,1454.0,0,0,0,3,0,1,0.0,25,46.0,0.028,0.026,0.84,0.069,156,128,0,normal,1.1726,2693.0,0.027,0.771,993.3604,0.0,0.1592
6.84,1668.0,1137.0,0,0,0,2,0,1,0.0,2,21.0,0.045,0.001,0.955,0.091,138,202,0,normal,0.6812,2805.0,0.023,0.864,410.0278,0.0,0.0144
5.37,1598.0,791.0,0,0,0,1,0,1,0.0,41,40.0,0.047,0.013,0.973,0.012,118,172,0,normal,0.4947,2389.0,0.03,0.961,444.7961,0.0,0.3445
2.81,500.0,1291.0,0,0,0,0,0,1,0.0,47,7.0,0.026,0.022,0.931,0.027,115,73,0,normal,2.5768,1791.0,0.024,0.904,637.1398,0.0,0.4052
0.81,650.0,431.0,0,0,0,0,11,0,1.0,49,9.0,0.032,0.809,0.819,0.051,45,9,1,brute_force,0.6621,1081.0,0.4205,0.768,1332.9223,23.0,1.0652
7.92,1844.0,1353.0,0,0,0,4,0,1,0.0,28,16.0,0.027,0.032,0.912,0.012,186,199,0,normal,0.7333,3197.0,0.0295,0.9,403.6107,0.0,0.1497
9.27,1554.0,1287.0,0,0,0,1,0,1,0.0,9,32.0,0.049,0.03,0.95,0.098,124,58,0,normal,0.8277,2841.0,0.0395,0.852,306.4394,0.0,0.072
3.66,1837.0,1834.0,0,0,0,3,0,1,0.0,22,36.0,0.011,0.015,0.817,0.066,124,205,0,normal,0.9978,3671.0,0.013,0.751,1002.7315,0.0,0.176
2.77,926.0,1085.0,0,0,0,0,0,1,0.0,13,42.0,0.044,0.047,0.908,0.069,206,114,0,normal,1.1704,2011.0,0.0455,0.839,725.7308,0.0,0.0628
12.47,2003.0,948.0,0,0,0,4,0,1,0.0,9,7.0,0.001,0.001,0.939,0.076,214,197,0,normal,0.4731,2951.0,0.001,0.863,236.629,0.0,0.0419
68.70220000000005,766.0,10487.0,0,0,0,18,0,1,2.0,13,2.0,0.09,0.012,0.546,0.142,7,7,1,r2l_exfiltration,13.6728,11253.0,0.051,0.404,163.7915,2.0,1.625
3.23,2219.0,868.0,0,0,0,1,0,1,0.0,27,45.0,0.007,0.024,0.881,0.032,197,177,0,normal,0.391,3087.0,0.0155,0.849,955.4318,0.0,0.1364
3.8,1335.0,922.0,0,0,0,2,0,1,0.0,7,3.0,0.019,0.043,0.928,0.062,250,217,0,normal,0.6901,2257.0,0.031,0.866,593.7911,0.0,0.0279
0.14,8380.0,0.0,0,0,0,1,0,0,0.0,214,212.0,0.841,0.014,0.969,0.008,8,8,1,dos,0.0,8380.0,0.4275,0.961,59432.6241,0.0,23.7778
0.31,9360.0,0.0,0,0,0,0,0,0,0.0,277,390.0,0.964,0.057,0.96,0.011,8,3,1,dos,0.0,9360.0,0.5105,0.949,30096.463,0.0,30.7778
0.87,1921.0,728.0,0,0,0,3,0,1,0.0,2,2.0,0.039,0.037,0.937,0.059,160,232,0,normal,0.3788,2649.0,0.038,0.878,3041.3318,0.0,0.0124
4.61,2456.0,1044.0,0,0,0,2,0,1,0.0,33,22.0,0.006,0.029,0.997,0.008,141,242,0,normal,0.4249,3500.0,0.0175,0.989,759.0544,0.0,0.2324
5.92,1294.0,1687.0,0,0,0,4,0,1,0.0,20,3.0,0.047,0.01,0.862,0.072,183,51,0,normal,1.3027,2981.0,0.0285,0.79,503.4623,0.0,0.1087
0.65,1411.0,1342.0,0,0,0,0,0,1,0.0,27,18.0,0.029,0.035,0.871,0.012,132,118,0,normal,0.9504,2753.0,0.032,0.859,4228.8786,0.0,0.203
3.09,1734.0,1695.0,0,0,0,3,0,1,0.0,14,4.0,0.037,0.04,0.888,0.064,216,192,0,normal,0.9769,3429.0,0.0385,0.824,1109.3497,0.0,0.0645
0.3,502.0,371.0,0,0,0,2,7,0,1.0,43,8.0,0.109,0.694,0.966,0.038,49,9,1,brute_force,0.7376,873.0,0.4015,0.928,2900.3322,15.0,0.86
0.79,726.0,440.0,0,0,0,2,16,0,0.0,90,5.0,0.039,0.948,0.676,0.273,45,17,1,brute_force,0.6052,1166.0,0.4935,0.403,1474.0834,32.0,1.9565
1.13,8247.0,0.0,1,1,0,0,0,0,0.0,241,230.0,0.878,0.024,0.906,0.024,6,8,1,dos,0.0,8247.0,0.451,0.882,7291.7772,0.0,34.4286
1.53,1802.0,1250.0,0,0,0,2,0,1,0.0,21,47.0,0.014,0.024,0.89,0.026,252,198,0,normal,0.6933,3052.0,0.019,0.864,1993.4683,0.0,0.083
0.03,1551.0,930.0,0,0,0,4,0,1,0.0,43,12.0,0.043,0.006,0.819,0.045,188,145,0,normal,0.5992,2481.0,0.0245,0.774,80032.2581,0.0,0.2275
4.59,1361.0,977.0,0,0,0,4,0,1,0.0,17,47.0,0.029,0.011,0.841,0.011,179,114,0,normal,0.7173,2338.0,0.02,0.83,509.2572,0.0,0.0944
5.38,1882.0,1894.0,0,0,0,1,0,1,0.0,37,24.0,0.004,0.01,0.86,0.046,161,164,0,normal,1.0058,3776.0,0.007,0.814,701.7283,0.0,0.2284
0.8,1479.0,1472.0,0,0,0,3,0,1,0.0,34,43.0,0.035,0.044,0.824,0.018,121,226,0,normal,0.9946,2951.0,0.0395,0.806,3684.1448,0.0,0.2787
2.13,1719.0,1586.0,0,0,0,4,0,1,0.0,15,14.0,0.018,0.02,0.884,0.007,140,175,0,normal,0.9221,3305.0,0.019,0.877,1550.9151,0.0,0.1064
2.91,1528.0,1431.0,0,0,0,3,0,1,0.0,35,34.0,0.032,0.014,0.916,0.028,175,197,0,normal,0.9359,2959.0,0.023,0.888,1016.4892,0.0,0.1989
3.1,1685.0,1267.0,0,0,0,1,0,1,0.0,20,48.0,0.011,0.031,0.956,0.092,201,135,0,normal,0.7515,2952.0,0.021,0.864,951.951,0.0,0.099
6.32,1065.0,1104.0,0,0,0,1,0,1,0.0,40,34.0,0.022,0.048,0.817,0.095,240,142,0,normal,1.0356,2169.0,0.035,0.722,343.1419,0.0,0.166
1.38,1252.0,826.0,0,0,0,0,0,1,0.0,32,39.0,0.018,0.02,0.823,0.023,103,76,0,normal,0.6592,2078.0,0.019,0.8,1504.7067,0.0,0.3077
1.65,1795.0,840.0,0,0,0,1,0,1,0.0,47,48.0,0.019,0.014,0.838,0.072,103,66,0,normal,0.4677,2635.0,0.0165,0.766,1596.0024,0.0,0.4519
0.02,150.99,68.0,0,0,0,0,0,0,0.0,181,13.0,0.179,0.554,0.059,0.819,26,8,1,probe,0.4474,218.99,0.3665,-0.76,10428.0952,0.0,6.7037
2.28,2055.0,1264.0,0,0,0,1,0,1,0.0,38,25.0,0.041,0.048,0.984,0.037,237,71,0,normal,0.6148,3319.0,0.0445,0.947,1455.0636,0.0,0.1597
2.67,1051.0,1306.0,0,0,0,3,0,1,0.0,29,20.0,0.043,0.02,0.971,0.069,213,245,0,normal,1.2414,2357.0,0.0315,0.902,882.441,0.0,0.1355
1.61,1364.0,986.0,0,0,0,4,0,1,0.0,46,31.0,0.031,0.034,0.967,0.02,117,229,0,normal,0.7223,2350.0,0.0325,0.947,1458.7213,0.0,0.3898
4.41,1508.0,688.0,0,0,0,3,0,1,0.0,18,9.0,0.008,0.023,0.824,0.077,237,168,0,normal,0.4559,2196.0,0.0155,0.747,497.8463,0.0,0.0756
5.32,1908.0,1422.0,0,0,0,4,0,1,0.0,14,22.0,0.032,0.012,0.874,0.057,158,68,0,normal,0.7449,3330.0,0.022,0.817,625.8222,0.0,0.0881
1.63,1644.0,1702.0,0,0,0,4,0,1,0.0,24,19.0,0.039,0.014,0.852,0.09,241,241,0,normal,1.0347,3346.0,0.0265,0.762,2051.5021,0.0,0.0992
0.59,1111.0,1276.0,0,0,0,1,0,1,0.0,26,45.0,0.006,0.011,0.807,0.003,209,227,0,normal,1.1475,2387.0,0.0085,0.804,4038.9171,0.0,0.1238
7.99,612.0,1021.0,0,0,0,3,0,1,0.0,34,21.0,0.035,0.033,0.821,0.1,131,88,0,normal,1.6656,1633.0,0.034,0.721,204.3549,0.0,0.2576
33.57,1100.0,8113.0,0,0,0,11,0,1,15.0,5,6.0,0.038,0.057,0.968,0.133,7,16,1,r2l_exfiltration,7.3688,9213.0,0.0475,0.835,274.4333,15.0,0.625
8.93,1121.0,1030.0,0,0,0,0,0,1,0.0,17,37.0,0.018,0.024,0.864,0.012,153,200,0,normal,0.918,2151.0,0.021,0.852,240.8465,0.0,0.1104
6.89,1773.0,1512.0,0,0,0,3,0,1,0.0,8,3.0,0.043,0.026,0.887,0.024,169,94,0,normal,0.8523,3285.0,0.0345,0.863,476.7088,0.0,0.0471
10.22,1467.0,1242.0,0,0,0,3,0,1,0.0,7,5.0,0.006,0.042,0.958,0.056,198,76,0,normal,0.846,2709.0,0.024,0.902,265.0426,0.0,0.0352
2.34,1408.0,806.0,0,0,0,0,0,1,0.0,43,12.0,0.002,0.004,0.929,0.005,137,105,0,normal,0.572,2214.0,0.003,0.924,945.7497,0.0,0.3116
1.3,2168.0,816.0,0,0,0,1,0,1,0.0,12,44.0,0.03,0.023,0.99,0.001,150,118,0,normal,0.3762,2984.0,0.0265,0.989,2293.6203,0.0,0.0795
13.24,2476.0,1066.0,0,0,0,1,0,1,0.0,42,31.0,0.041,0.042,0.877,0.097,146,170,0,normal,0.4304,3542.0,0.0415,0.78,267.5025,0.0,0.2857
21.57,1497.0,633.0,0,0,0,4,0,1,0.0,45,38.0,0.007,0.032,0.813,0.014,125,247,0,normal,0.4226,2130.0,0.0195,0.799,98.7437,0.0,0.3571
1.31,614.0,437.0,0,0,0,0,13,0,4.0,51,4.0,0.137,0.9580200000000004,0.756,0.096,33,15,1,brute_force,0.7106,1051.0,0.5475,0.66,801.6781,30.0,1.5
0.3,569.0,582.0,0,0,0,4,15,0,1.0,73,9.0,0.102,0.947,0.85,0.096,22,6,1,brute_force,1.0211,1151.0,0.5245,0.754,3823.9203,31.0,3.1739
8.43,1839.0,1106.0,0,0,0,2,0,1,0.0,43,28.0,0.013,0.006,0.96,0.057,238,196,0,normal,0.6011,2945.0,0.0095,0.903,349.3061,0.0,0.1799
1.31,1734.0,761.0,0,0,0,4,0,1,0.0,37,32.0,0.012,0.036,0.968,0.08,111,101,0,normal,0.4386,2495.0,0.024,0.888,1903.1274,0.0,0.3304
13.1,1454.0,1222.0,0,0,0,2,0,1,0.0,46,11.0,0.024,0.036,0.969,0.002,218,172,0,normal,0.8399,2676.0,0.03,0.967,204.2592,0.0,0.21
2.7,1770.0,990.0,0,0,0,1,0,1,0.0,13,44.0,0.031,0.002,0.971,0.004,226,155,0,normal,0.559,2760.0,0.0165,0.967,1021.8438,0.0,0.0573
2.78,1231.0,1769.0,0,0,0,4,0,1,0.0,17,13.0,0.001,0.018,0.953,0.043,154,139,0,normal,1.4359,3000.0,0.0095,0.91,1078.7487,0.0,0.1097
4.95,1174.0,1185.0,0,0,0,0,0,1,0.0,30,6.0,0.016,0.009,0.921,0.082,130,52,0,normal,1.0085,2359.0,0.0125,0.839,476.4694,0.0,0.229
5.64,943.0,795.0,0,0,0,3,0,1,0.0,43,25.0,0.024,0.034,0.931,0.082,149,70,0,normal,0.8422,1738.0,0.029,0.849,308.1014,0.0,0.2867
4.12,973.0,733.0,0,0,0,3,0,1,0.0,41,41.0,0.03,0.024,0.833,0.017,182,213,0,normal,0.7526,1706.0,0.027,0.816,413.9772,0.0,0.224
4.84,1327.0,829.0,0,0,0,2,0,1,0.0,39,29.0,0.001,0.037,0.986,0.008,179,88,0,normal,0.6242,2156.0,0.019,0.978,445.3625,0.0,0.2167
2.04,1454.0,2076.0,0,0,0,2,0,1,0.0,43,19.0,0.022,0.024,0.88,0.056,238,144,0,normal,1.4268,3530.0,0.023,0.824,1729.5443,0.0,0.1799
0.26,1671.0,1618.0,0,0,0,1,0,1,0.0,27,16.0,0.041,0.016,0.938,0.041,117,215,0,normal,0.9677,3289.0,0.0285,0.897,12601.5326,0.0,0.2288
